"Date","AirCraft_Type","AirCraft_Regn","AirCraft_FltNo","From","To","Total_Payload_kg","Distance_Flown_km","Hours_Flown","Fuel_Burn_kg_Payload","Fuel_Burn_kg_Time"
"10/10/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1215,148,0.6,71.928,132
"10/10/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",959,352,1.4,135.0272,308
"10/10/2023","C208","5Y-NLD","MAF 5","YAMBIO","JUBA",1049,352,1.4,147.6992,308
"10/12/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",873,352,1.4,122.9184,308
"10/12/2023","C208","5Y-NLD","MAF 5","YAMBIO","MARIDI",963,119,0.5,45.8388,110
"10/12/2023","C208","5Y-NLD","MAF 5","MARIDI","JUBA",1150,237,0.9,109.02,198
"10/13/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",885,120,0.5,42.48,110
"10/13/2023","C208","5Y-NLD","MAF 5","TORIT","CHUKUDUM",964,104,0.4,40.1024,88
"10/13/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","KAPOETA",885,65,0.3,23.01,66
"10/13/2023","C208","5Y-NLD","MAF 5","KAPOETA","TORIT",1085,119,0.5,51.646,110
"10/13/2023","C208","5Y-NLD","MAF 5","Torit","LAFON",1162,69,0.3,32.0712,66
"10/13/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",717,98,0.4,28.1064,88
"10/16/2023","C208","5Y-NLD","MAF 5","JUBA","CHUKUDUM",1042,222,1,92.5296,220
"10/16/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","TORIT",1027,104,0.5,42.7232,110
"10/16/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1249,120,0.5,59.952,110
"10/17/2023","C208","5Y-NLD","MAF 5","JUBA","MARIDI",1107,237,0.9,104.9436,198
"10/17/2023","C208","5Y-NLD","MAF 5","MARIDI","JUBA",1177,237,1,111.5796,220
"10/18/2023","C208","5Y-NLD","MAF 5","JUBA","KAJO KEJI",1087,113,0.6,49.1324,132
"10/18/2023","C208","5Y-NLD","MAF 5","KAJO KEJI","YEI",875,107,0.5,37.45,110
"10/18/2023","C208","5Y-NLD","MAF 5","YEI","ARUA",1260,124,0.5,62.496,110
"10/18/2023","C208","5Y-NLD","MAF 5","ARUA","YEI",1058,124,0.6,52.4768,132
"10/18/2023","C208","5Y-NLD","MAF 5","YEI","MVOLO",1062,232,1,98.5536,220
"10/18/2023","C208","5Y-NLD","MAF 5","MVOLO","JUBA",1074,224,1,96.2304,220
"10/19/2023","C208","5Y-NLD","MAF 5","JUBA","TAMBURA",704,463,1.6,130.3808,352
"10/19/2023","C208","5Y-NLD","MAF 5","TAMBURA","MUNDRI",962,319,1.6,122.7512,352
"10/19/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1190,148,0.7,70.448,154
"10/20/2023","C208","5Y-NLD","MAF 5","JUBA","IBBA",917,270,1,99.036,220
"10/20/2023","C208","5Y-NLD","MAF 5","IBBA","JUBA",998,270,1.1,107.784,242
"10/23/2023","C208","5Y-NLD","MAF 5","JUBA","RUBKONA",863,5832,2,2013.2064,440
"10/23/2023","C208","5Y-NLD","MAF 5","RUBKONA","YIDA",914,96,0.5,35.0976,110
"10/23/2023","C208","5Y-NLD","MAF 5","YIDA","JUBA",980,606,2.3,237.552,506
"10/24/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",790,352,1.4,111.232,308
"10/24/2023","C208","5Y-NLD","MAF 5","YAMBIO","TAMBURA",886,156,0.6,55.2864,132
"10/24/2023","C208","5Y-NLD","MAF 5","TAMBURA","JUBA",1006,463,1.8,186.3112,396
"10/25/2023","C208","5Y-NLD","MAF 5","JUBA","ARUA",1206,217,0.8,104.6808,176
"10/25/2023","C208","5Y-NLD","MAF 5","ARUA","YEI",1023,124,0.5,50.7408,110
"10/25/2023","C208","5Y-NLD","MAF 5","YEI","KKAJOKEJI",1106,107,0.4,47.3368,88
"10/25/2023","C208","5Y-NLD","MAF 5","KAJO KEJI","YEI",870,107,0.4,37.236,88
"10/25/2023","C208","5Y-NLD","MAF 5","YEI","JUBA",1255,126,0.5,63.252,110
"10/26/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",745,120,0.5,35.76,110
"10/26/2023","C208","5Y-NLD","MAF 5","TORIT","WILSON",827,817,3.2,270.2636,704
"10/27/2023","C208","5Y-NLD","MAF 5","WILSON","KAPOETA",687,778,3,213.7944,660
"10/27/2023","C208","5Y-NLD","MAF 5","KAPOETA","TORIT",1125,119,0.5,53.55,110
"10/27/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1204,120,0.5,57.792,110
"10/31/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",737,352,1.3,103.7696,286
"10/31/2023","C208","5Y-NLD","MAF 5","YAMBIO","TAMBURA",836,156,0.7,52.1664,154
"10/31/2023","C208","5Y-NLD","MAF 5","TAMBURA","JUBA",956,463,1.9,177.0512,418
"10/31/2023","C208","5Y-NLD","MAF 5","JUBA","MUNDRI",930,148,0.7,55.056,154
"10/31/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1139,148,0.7,67.4288,154
"11/4/2023","C208","5Y-NLD","MAF 5","WILSON","MARSABIT",778,443,1.8,137.8616,396
"11/4/2023","C208","5Y-NLD","MAF 5","MARSABIT","KARGI",1039,52,0.4,21.6112,88
"11/4/2023","C208","5Y-NLD","MAF 5","KARGI","WILSON",1083,446,1.8,193.2072,396
"11/6/2023","C208","5Y-NLD","MAF 5","WILSON","MARSABIT",844,448,1.8,151.2448,396
"11/6/2023","C208","5Y-NLD","MAF 5","MARSABIT","LOGLOGO",1126,41,0.3,18.4664,66
"11/6/2023","C208","5Y-NLD","MAF 5","LOGLOGO","WILSON",649,409,1.8,106.1764,396
"11/7/2023","C208","5Y-NLD","MAF 5","WILSON","BURA",764,337,1.4,102.9872,308
"11/7/2023","C208","5Y-NLD","MAF 5","BURA","MALINDI",967,230,1,88.964,220
"11/8/2023","C208","5Y-NLD","MAF 5","MALINDI","WILSON",1105,457,1.6,201.994,352
"11/10/2023","C208","5Y-NLD","MAF 5","WILSON","KAPOETA",697,772,2.8,215.2336,616
"11/10/2023","C208","5Y-NLD","MAF 5","KAPOETA","JUBA",1215,220,0.9,106.92,198
"11/13/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",1030,120,0.6,49.44,132
"11/13/2023","C208","5Y-NLD","MAF 5","TORIT","KAPOETA",1132,119,0.6,53.8832,132
"11/13/2023","C208","5Y-NLD","MAF 5","KAPOETA","JUBA",1211,220,0.8,106.568,176
"11/13/2023","C208","5Y-NLD","MAF 5","JUBA","CHUKUDUM",983,222,1,87.2904,220
"11/13/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","JUBA",809,222,0.8,71.8392,176
"11/14/2023","C208","5Y-NLD","MAF 5","JUBA","BOR",1178,146,0.7,68.7952,154
"11/14/2023","C208","5Y-NLD","MAF 5","BOR","JUBA",1132,146,0.7,66.1088,154
"11/15/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",931,120,0.6,44.688,132
"11/15/2023","C208","5Y-NLD","MAF 5","TORIT","CHUKUDUM",1048,104,0.5,43.5968,110
"11/15/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","KAPOETA",970,65,0.4,25.22,88
"11/15/2023","C208","5Y-NLD","MAF 5","KAPOETA","OHILANG",1171,89,0.6,41.6876,132
"11/15/2023","C208","5Y-NLD","MAF 5","OHILANG","TORIT",1127,37,0.3,16.6796,66
"11/15/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1274,120,0.5,61.152,110
"11/16/2023","C208","5Y-NLD","MAF 5","JUBA","MARIDI",864,237,0.9,81.9072,198
"11/16/2023","C208","5Y-NLD","MAF 5","MARIDI","YAMBIO",1052,119,0.5,50.0752,110
"11/16/2023","C208","5Y-NLD","MAF 5","YAMBIO","MARIDI",1022,119,0.6,48.6472,132
"11/16/2023","C208","5Y-NLD","MAF 5","MARIDI","JUBA",1211,237,1.3,114.8028,286
"11/17/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",952,120,0.6,45.696,132
"11/17/2023","C208","5Y-NLD","MAF 5","TORIT","KIMATONG",1034,80,0.5,33.088,110
"11/17/2023","C208","5Y-NLD","MAF 5","KIMATONG","CHUKUDUM",741,61,0.4,18.0804,88
"11/17/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","KAPOETA",999,65,0.3,25.974,66
"11/17/2023","C208","5Y-NLD","MAF 5","KAPOETA","TORIT",1200,119,0.5,57.12,110
"11/17/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1279,120,0.5,61.392,110
"11/18/2023","C208","5Y-NLD","MAF 5","JUBA","YIDA",979,606,2.3,237.3096,506
"11/18/2023","C208","5Y-NLD","MAF 5","YIDA","RUBKONA",1332,96,0.4,51.1488,88
"11/18/2023","C208","5Y-NLD","MAF 5","RUBKONA","JUBA",1068,532,1.9,227.2704,418
"11/20/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",1095,120,0.6,52.56,132
"11/20/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1177,120,0.5,56.496,110
"11/20/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",886,120,0.6,42.528,132
"11/20/2023","C208","5Y-NLD","MAF 5","TORIT","KAPOETA",968,119,0.6,46.0768,132
"11/20/2023","C208","5Y-NLD","MAF 5","KAPOETA","KIMATONG",1042,39,0.2,16.2552,44
"11/20/2023","C208","5Y-NLD","MAF 5","KIMATONG","CHUKUDUM",720,61,0.3,17.568,66
"11/20/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","TORIT",977,104,0.5,40.6432,110
"11/20/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1199,120,0.5,57.552,110
"11/21/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",845,352,1.2,118.976,264
"11/21/2023","C208","5Y-NLD","MAF 5","YAMBIO","JUBA",965,352,1.7,135.872,374
"11/22/2023","C208","5Y-NLD","MAF 5","JUBA","YIROL",1157,222,0.9,102.7416,198
"11/22/2023","C208","5Y-NLD","MAF 5","YIROL","RUMBEK",1293,98,0.4,50.6856,88
"11/22/2023","C208","5Y-NLD","MAF 5","RUMBEK","TONJ",1019,120,0.5,48.912,110
"11/22/2023","C208","5Y-NLD","MAF 5","TONJ","MVOLO",1101,196,0.8,86.3184,176
"11/22/2023","C208","5Y-NLD","MAF 5","MVOLO","JUBA",1093,224,0.9,97.9328,198
"11/23/2023","C208","5Y-NLD","MAF 5","JUBA","TONJ",954,419,1.6,159.8904,352
"11/23/2023","C208","5Y-NLD","MAF 5","TONJ","WAU",1252,91,0.4,45.5728,88
"11/23/2023","C208","5Y-NLD","MAF 5","WAU","TONJ",1048,91,0.4,38.1472,88
"11/23/2023","C208","5Y-NLD","MAF 5","TONJ","JUBA",1074,419,1.8,180.0024,396
"11/24/2023","C208","5Y-NLD","MAF 5","JUBA","RUMBEK",1121,304,1.2,136.3136,264
"11/24/2023","C208","5Y-NLD","MAF 5","RUMBEK","WAU",1128,211,0.8,95.2032,176
"11/24/2023","C208","5Y-NLD","MAF 5","WAU","JUBA",911,509,2.4,185.4796,528
"11/27/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",954,120,0.6,45.792,132
"11/27/2023","C208","5Y-NLD","MAF 5","TORIT","OHILANG",1036,39,0.3,16.1616,66
"11/27/2023","C208","5Y-NLD","MAF 5","OHILANG","KAPOETA",1050,89,0.5,37.38,110
"11/27/2023","C208","5Y-NLD","MAF 5","KAPOETA","JUBA",1225,220,0.8,107.8,176
"11/27/2023","C208","5Y-NLD","MAF 5","JUBA","CHUKUDUM",1044,222,1,92.7072,220
"11/27/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","TORIT",1029,104,0.4,42.8064,88
"11/27/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1279,120,0.5,61.392,110
"11/28/2023","C208","5Y-NLD","MAF 5","JUBA","MALAKAL",982,519,1.9,203.8632,418
"11/28/2023","C208","5Y-NLD","MAF 5","MALAKAL","RENK",1279,265,1.1,135.574,242
"11/28/2023","C208","5Y-NLD","MAF 5","RENK","JUBA",841,763,2.8,256.6732,616
"11/29/2023","C208","5Y-NLD","MAF 5","JUBA","TONJ",1030,419,1.5,172.628,330
"11/29/2023","C208","5Y-NLD","MAF 5","TONJ","WAU",1296,91,0.4,47.1744,88
"11/29/2023","C208","5Y-NLD","MAF 5","WAU","AWEIL",902,137,0.6,49.4296,132
"11/29/2023","C208","5Y-NLD","MAF 5","AWEIL","MVOLO",982,417,1.7,163.7976,374
"11/29/2023","C208","5Y-NLD","MAF 5","MVOLO","JUBA",1093,224,0.9,97.9328,198
"11/30/2023","C208","5Y-NLD","MAF 5","JUBA","YEI",1107,126,0.6,55.7928,132
"11/30/2023","C208","5Y-NLD","MAF 5","YEI","JUBA",1199,126,0.6,60.4296,132
"11/30/2023","C208","5Y-NLD","MAF 5","JUBA","MUNDRI",1295,148,0.7,76.664,154
"11/30/2023","C208","5Y-NLD","MAF 5","MUNDRI","RUMBEK",1130,180,0.7,81.36,154
"11/30/2023","C208","5Y-NLD","MAF 5","RUMBEK","LEER",1295,172,0.7,89.096,154
"11/30/2023","C208","5Y-NLD","MAF 5","LEER","JUBA",1054,415,1.6,174.964,352
"11/30/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",959,352,1.2,135.0272,264
"11/30/2023","C208","5Y-NLD","MAF 5","YAMBIO","MARIDI",1056,119,0.6,50.2656,132
"11/30/2023","C208","5Y-NLD","MAF 5","MARIDI","JUBA",1245,237,1.1,118.026,242
"11/30/2023","C208","5Y-NLD","MAF 5","JUBA","MUNDRI",1137,148,0.6,67.3104,132
"11/30/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1244,148,0.7,73.6448,154
"12/1/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",912,120,0.7,43.776,154
"12/1/2023","C208","5Y-NLD","MAF 5","TORIT","CHUKUDUM",1071,104,0.5,44.5536,110
"12/1/2023","C208","5Y-NLD","MAF 5","CHUKUDUM","KAPOETA",994,65,0.3,25.844,66
"12/1/2023","C208","5Y-NLD","MAF 5","KAPOETA","TORIT",1195,119,0.5,56.882,110
"12/1/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1274,120,0.5,61.152,110
"12/1/2023","C208","5Y-NLD","MAF 5","JUBA","JUBA",753,228,0.6,68.6736,132
"12/5/2023","C208","5Y-NLD","MAF 5","JUBA","MARIDI",916,237,0.9,86.8368,198
"12/5/2023","C208","5Y-NLD","MAF 5","MARIDI","IBBA",1062,33,0.2,14.0184,44
"12/5/2023","C208","5Y-NLD","MAF 5","IBBA","MUNDRI",978,146,0.7,57.1152,154
"12/5/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1215,148,0.6,71.928,132
"12/6/2023","C208","5Y-NLD","MAF 5","JUBA","TORIT",1172,120,0.6,56.256,132
"12/6/2023","C208","5Y-NLD","MAF 5","TORIT","JUBA",1255,120,0.5,60.24,110
"12/6/2023","C208","5Y-NLD","MAF 5","JUBA","KAPOETA",1023,220,0.9,90.024,198
"12/6/2023","C208","5Y-NLD","MAF 5","KAPOETA","LAFON",1158,126,0.5,58.3632,110
"12/6/2023","C208","5Y-NLD","MAF 5","LAFON","JUBA",781,98,0.4,30.6152,88
"12/7/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",841,352,1.3,118.4128,286
"12/7/2023","C208","5Y-NLD","MAF 5","YAMBIO","JUBA",965,352,1.5,135.872,330
"12/7/2023","C208","5Y-NLD","MAF 5","JUBA","MUNDRI",1138,148,0.7,67.3696,154
"12/7/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1134,148,0.6,67.1328,132
"12/12/2023","C208","5Y-NLD","MAF 5","JUBA","MUNDRI",1114,148,0.6,65.9488,132
"12/12/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1160,148,0.7,68.672,154
"12/12/2023","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",730,352,1.3,102.784,286
"12/12/2023","C208","5Y-NLD","MAF 5","YAMBIO","TAMBURA",1412,156,0.7,88.1088,154
"12/12/2023","C208","5Y-NLD","MAF 5","TAMBURA","JUBA",1622,463,1.9,300.3944,418
"12/13/2023","C208","5Y-NLD","MAF 5","JUBA","MUNDRI",1066,148,0.7,63.1072,154
"12/13/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1109,148,0.7,65.6528,154
"12/13/2023","C208","5Y-NLD","MAF 5","JUBA","MUNDRI",1255,148,0.7,74.296,154
"12/13/2023","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1109,148,0.7,65.6528,154
"12/20/2023","C208","5Y-NLD","MAF 5","JUBA","ARUA",1165,217,0.8,101.122,176
"12/20/2023","C208","5Y-NLD","MAF 5","ARUA","YEI",1296,124,0.6,64.2816,132
"12/20/2023","C208","5Y-NLD","MAF 5","YEI","KAJO KEJI",1106,107,0.5,47.3368,110
"12/20/2023","C208","5Y-NLD","MAF 5","KAJO KEJI","JUBA",871,113,0.5,39.3692,110
"12/21/2023","C208","5Y-NLD","MAF 5","JUBA","BOR",1245,146,0.6,72.708,132
"12/21/2023","C208","5Y-NLD","MAF 5","BOR","AYOD",1056,217,0.9,91.6608,198
"12/21/2023","C208","5Y-NLD","MAF 5","AYOD","BOR",1216,217,0.9,105.5488,198
"12/21/2023","C208","5Y-NLD","MAF 5","BOR","JUBA",1236,146,0.6,72.1824,132
"1/8/2024","C208","5Y-NLD","MAF 5","JUBA","MANDENG",938,439,1.8,164.7128,396
"1/8/2024","C208","5Y-NLD","MAF 5","MANDENG","JUBA",723,439,1.6,126.9588,352
"1/17/2024","C208","5Y-NLD","MAF 5","JUBA","MVOLO",1027,224,0.9,92.0192,198
"1/17/2024","C208","5Y-NLD","MAF 5","MVOLO","RUMBEK",1061,91,0.4,38.6204,88
"1/17/2024","C208","5Y-NLD","MAF 5","RUMBEK","TONJ",916,120,0.6,43.968,132
"1/17/2024","C208","5Y-NLD","MAF 5","TONJ","KUAJOK",972,137,0.6,53.2656,132
"1/17/2024","C208","5Y-NLD","MAF 5","KUAJOK","JUBA",1061,552,2.1,234.2688,462
"1/18/2024","C208","5Y-NLD","MAF 5","JUBA","TORIT",745,120,0.5,35.76,110
"1/18/2024","C208","5Y-NLD","MAF 5","TORIT","WILSON",827,817,3.2,270.2636,704
"1/22/2024","C208","5Y-NLD","MAF 5","WILSON","NORTH HORR",817,526,2.2,171.8968,484
"1/22/2024","C208","5Y-NLD","MAF 5","NORTH HORR","MARSABIT",1111,159,0.7,70.6596,154
"1/22/2024","C208","5Y-NLD","MAF 5","MARSABIT","LOGLOGO",1212,41,0.2,19.8768,44
"1/22/2024","C208","5Y-NLD","MAF 5","LOGLOGO","WILSON",553,409,1.6,90.4708,352
"1/23/2024","C208","5Y-NLD","MAF 5","WILSON","WILSON",798,204,0.8,65.1168,176
"1/23/2024","C208","5Y-NLD","MAF 5","WILSON","WILSON",956,281,1.1,107.4544,242
"1/23/2024","C208","5Y-NLD","MAF 5","WILSON","OLSEKI",1085,159,0.6,69.006,132
"1/23/2024","C208","5Y-NLD","MAF 5","OLSEKI","WILSON",1180,161,0.7,75.992,154
"2/4/2024","C208","5Y-NLD","MAF 5","WILSON","WAJIR",932,498,2.1,185.6544,462
"2/4/2024","C208","5Y-NLD","MAF 5","WAJIR","MANDERA",966,311,1.3,120.1704,286
"2/4/2024","C208","5Y-NLD","MAF 5","MANDERA","WAJIR",1078,311,1.1,134.1032,242
"2/4/2024","C208","5Y-NLD","MAF 5","WAJIR","WILSON",1006,543,1.8,218.5032,396
"2/5/2024","C208","5Y-NLD","MAF 5","WILSON","BURA",963,354,1.5,136.3608,330
"2/5/2024","C208","5Y-NLD","MAF 5","BURA","WILSON",1165,376,1.3,175.216,286
"2/6/2024","C208","5Y-NLD","MAF 5","WILSON","MARSABIT",854,448,1.9,153.0368,418
"2/6/2024","C208","5Y-NLD","MAF 5","MARSABIT","WILSON",1098,452,1.5,198.5184,330
"2/8/2024","C208","5Y-NLD","MAF 5","WILSON","LOGLOGO",854,409,1.6,139.7144,352
"2/8/2024","C208","5Y-NLD","MAF 5","LOGLOGO","LAISAMIS",588,48,0.3,11.2896,66
"2/8/2024","C208","5Y-NLD","MAF 5","LAISAMIS","LOGLOGO",1087,48,0.3,20.8704,66
"2/8/2024","C208","5Y-NLD","MAF 5","LOGLOGO","LAISAMIS",667,48,0.2,12.8064,44
"2/8/2024","C208","5Y-NLD","MAF 5","LAISAMIS","WILSON",1166,359,1.4,167.4376,308
"2/10/2024","C208","5Y-NLD","MAF 5","WILSON","MANDERA",651,809,3.1,210.6636,682
"2/10/2024","C208","5Y-NLD","MAF 5","MANDERA","WAJIR",1087,311,1.2,135.2228,264
"2/10/2024","C208","5Y-NLD","MAF 5","WAJIR","WILSON",1062,543,1.8,230.6664,396
"2/12/2024","C208","5Y-NLD","MAF 5","WILSON","MARSABIT",856,448,1.8,153.3952,396
"2/12/2024","C208","5Y-NLD","MAF 5","MARSABIT","WILSON",1098,452,1.5,198.5184,330
"2/17/2024","C208","5Y-NLD","MAF 5","WILSON","NARIOKOTOME",695,630,2.5,175.14,550
"2/17/2024","C208","5Y-NLD","MAF 5","NARIOKOTOME","WILSON",935,648,2.5,242.352,550
"2/19/2024","C208","5Y-NLD","MAF 5","WILSON","NARIOKOTOME",739,630,2.5,186.228,550
"2/19/2024","C208","5Y-NLD","MAF 5","NARIOKOTOME","LOKICHOGIO",1097,633,2.3,277.7604,506
"2/20/2024","C208","5Y-NLD","MAF 5","WILSON","ISIOLO",705,217,0.9,61.194,198
"2/20/2024","C208","5Y-NLD","MAF 5","ISIOLO","MARSABIT",829,228,1,75.6048,220
"2/20/2024","C208","5Y-NLD","MAF 5","MARSABIT","DUKANA",963,196,0.8,75.4992,176
"2/20/2024","C208","5Y-NLD","MAF 5","DUKANA","NORTH HORR",1082,78,0.4,33.7584,88
"2/20/2024","C208","5Y-NLD","MAF 5","NORTH HORR","WILSON",1139,530,1.8,241.468,396
"2/23/2024","C208","5Y-NLD","MAF 5","WILSON","LODWAR",850,522,1.9,177.48,418
"2/23/2024","C208","5Y-NLD","MAF 5","LODWAR","ELDORET",1138,289,1.2,131.5528,264
"2/23/2024","C208","5Y-NLD","MAF 5","ELDORET","OLKIOMBO",1147,217,0.9,99.5596,198
"2/23/2024","C208","5Y-NLD","MAF 5","OLKIOMBO","WILSON",1278,191,0.8,97.6392,176
"2/24/2024","C208","5Y-NLD","MAF 5","WILSON","DUKANA",705,600,2.4,169.2,528
"2/24/2024","C208","5Y-NLD","MAF 5","DUKANA","ISIOLO",931,406,1.6,151.1944,352
"2/24/2024","C208","5Y-NLD","MAF 5","ISIOLO","WILSON",1159,230,0.8,106.628,176
"2/25/2024","C208","5Y-NLD","MAF 5","WILSON","LODWAR",1101,522,2,229.8888,440
"2/26/2024","C208","5Y-NLD","MAF 5","LODWAR","LOKICHAR",1078,82,0.5,35.3584,110
"2/27/2024","C208","5Y-NLD","MAF 5","LOKICHAR","WILSON",1147,445,1.7,204.166,374
"3/8/2024","C208","5Y-NLD","MAF 5","WILSON","TORIT",804,793,2.9,255.0288,638
"3/8/2024","C208","5Y-NLD","MAF 5","TORIT","JUBA",1269,120,0.6,60.912,132
"3/11/2024","C208","5Y-NLD","MAF 5","JUBA","AKOBO",1035,357,1.5,147.798,330
"3/11/2024","C208","5Y-NLD","MAF 5","AKOBO","BOR",1076,235,0.9,101.144,198
"3/11/2024","C208","5Y-NLD","MAF 5","BOR","JUBA",1265,146,0.6,73.876,132
"3/12/2024","C208","5Y-NLD","MAF 5","JUBA","MABAN",683,615,2.5,168.018,550
"3/12/2024","C208","5Y-NLD","MAF 5","MABAN","RENK",1085,211,0.9,91.574,198
"3/12/2024","C208","5Y-NLD","MAF 5","RENK","MALAKAL",1216,265,1,128.896,220
"3/12/2024","C208","5Y-NLD","MAF 5","MALAKAL","JUBA",1079,519,1.8,224.0004,396
"3/13/2024","C208","5Y-NLD","MAF 5","JUBA","LOKUTOK",890,143,0.7,50.908,154
"3/13/2024","C208","5Y-NLD","MAF 5","LOKUTOK","YEI",664,243,0.9,64.5408,198
"3/13/2024","C208","5Y-NLD","MAF 5","YEI","ARUA",1299,124,0.5,64.4304,110
"3/13/2024","C208","5Y-NLD","MAF 5","ARUA","JUBA",1250,217,0.8,108.5,176
"3/14/2024","C208","5Y-NLD","MAF 5","JUBA","YUAI",1025,339,1.4,138.99,308
"3/14/2024","C208","5Y-NLD","MAF 5","YUAI","BOR",1133,193,0.8,87.4676,176
"3/14/2024","C208","5Y-NLD","MAF 5","BOR","JUBA",1269,146,0.7,74.1096,154
"3/15/2024","C208","5Y-NLD","MAF 5","JUBA","YEI",954,126,0.5,48.0816,110
"3/15/2024","C208","5Y-NLD","MAF 5","YEI","JUBA",1274,126,0.6,64.2096,132
"3/15/2024","C208","5Y-NLD","MAF 5","JUBA","LOKUTOK",1248,143,0.8,71.3856,176
"3/15/2024","C208","5Y-NLD","MAF 5","LOKUTOK","JUBA",851,143,0.6,48.6772,132
"3/18/2024","C208","5Y-NLD","MAF 5","JUBA","YUAI",743,339,1.4,100.7508,308
"3/18/2024","C208","5Y-NLD","MAF 5","YUAI","JUBA",953,339,1.4,129.2268,308
"3/20/2024","C208","5Y-NLD","MAF 5","JUBA","TORIT",868,120,0.6,41.664,132
"3/20/2024","C208","5Y-NLD","MAF 5","TORIT","CHUKUDUM",936,104,0.5,38.9376,110
"3/20/2024","C208","5Y-NLD","MAF 5","CHUKUDUM","KAPOETA",858,65,0.3,22.308,66
"3/20/2024","C208","5Y-NLD","MAF 5","KAPOETA","KIMATONG",1060,39,0.3,16.536,66
"3/20/2024","C208","5Y-NLD","MAF 5","KIMATONG","LOKUTOK",737,43,0.2,12.6764,44
"3/20/2024","C208","5Y-NLD","MAF 5","LOKUTOK","CHUKUDUM",646,87,0.4,22.4808,88
"3/20/2024","C208","5Y-NLD","MAF 5","CHUKUDUM","TORIT",1047,104,0.4,43.5552,88
"3/20/2024","C208","5Y-NLD","MAF 5","TORIT","JUBA",1269,120,0.5,60.912,110
"3/21/2024","C208","5Y-NLD","MAF 5","JUBA","TORIT",741,120,0.6,35.568,132
"3/21/2024","C208","5Y-NLD","MAF 5","TORIT","WILSON",822,793,3.3,260.7384,726
"3/22/2024","C208","5Y-NLD","MAF 5","WILSON","KAPOETA",726,767,2.9,222.7368,638
"3/22/2024","C208","5Y-NLD","MAF 5","KAPOETA","TORIT",1176,119,0.5,55.9776,110
"3/22/2024","C208","5Y-NLD","MAF 5","TORIT","JUBA",1255,120,0.5,60.24,110
"3/25/2024","C208","5Y-NLD","MAF 5","JUBA","YEI",1183,126,0.5,59.6232,110
"3/25/2024","C208","5Y-NLD","MAF 5","YEI","JUBA",1313,126,0.6,66.1752,132
"3/26/2024","C208","5Y-NLD","MAF 5","JUBA","YAMBIO",736,352,1.2,103.6288,264
"3/26/2024","C208","5Y-NLD","MAF 5","YAMBIO","TAMBURA",854,156,0.7,53.2896,154
"3/26/2024","C208","5Y-NLD","MAF 5","TAMBURA","MUNDRI",1064,319,1.4,135.7664,308
"3/26/2024","C208","5Y-NLD","MAF 5","MUNDRI","JUBA",1201,148,0.7,71.0992,154
"3/27/2024","C208","5Y-NLD","MAF 5","JUBA","LOKUTOK",713,143,0.7,40.7836,154
"3/27/2024","C208","5Y-NLD","MAF 5","LOKUTOK","TORIT",370,41,0.3,6.068,66
"3/27/2024","C208","5Y-NLD","MAF 5","TORIT","WILSON",897,817,3.2,293.1396,704
